name,district,bedroomNum,livingroomNum,bathroomNum,area,type_floorNum,builtYear,direction,distance2SW,price
东区国际公寓,朝阳,3,2,2,215㎡,高层(共29层),2005年建造,东南,距14号线(东)金台路步行1.8km,1200
百环家园,朝阳,3,2,1,126㎡,中层(共28层),2005年建造,东南,距14号线(东)九龙山步行1.5km,740
望京西园三区,朝阳,3,2,2,161.7㎡,高层(共24层),2001年建造,南,距14号线(东)望京步行377m,938
嘉业大厦,丰台,3,2,2,193.1㎡,高层(共28层),2002年建造,南北,距14号线(东)蒲黄榆步行1.4km,730
嘉业大厦,丰台,3,2,2,130.3㎡,高层(共21层),2006年建造,东北,距14号线(东)蒲黄榆步行1.4km,480
华腾园,朝阳,3,1,1,130㎡,高层(共30层),2001年建造,南北,距14号线(东)平乐园步行1.4km,705
融科橄榄城(一期),朝阳,3,2,2,156㎡,中层(共28层),2006年建造,南北,距14号线(东)望京步行1.6km,1800
百环家园,朝阳,3,2,2,139.7㎡,中层(共28层),2005年建造,东南,距14号线(东)九龙山步行1.5km,790
后现代城(A区),朝阳,3,1,2,132㎡,高层(共14层),2003年建造,南,距14号线(东)九龙山步行1.4km,927
农光东里,朝阳,2,1,1,62.6㎡,中层(共18层),1994年建造,西南,距14号线(东)平乐园步行1km,325
美景东方,朝阳,3,2,2,166.5㎡,中层(共26层),2002年建造,南北,距14号线(东)北工大西门步行1.2km,1081
